nam,ten_truong,ma_goc,ten_nganh,diem_chuan,to_hop_mon,he_dao_tao,yeu_cau_phu,phan_hieu,doi_tuong,ma_nganh,ghi_chu,university_id
2018,Đại học Y Dược TP HCM,7720115,Y học cổ truyền,20.95,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,,298
2019,Đại học Y Dược TP HCM,7720115,Y học cổ truyền,22.4,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2020,Đại học Y Dược TP HCM,7720115,Y học cổ truyền,25.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,,298
2021,Đại học Y Dược TP HCM,7720115,Y học cổ truyền,25.2,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,,298
2022,Đại học Y Dược TP HCM,7720115,Y học cổ truyền,24.2,B04,dai_tra,khong,co_so_chinh,toan_quoc,7720115,,298
2023,Đại học Y Dược TP HCM,7720115,Y học cổ truyền,24.54,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,,298
2024,Đại học Y Dược TP HCM,7720115,Y học cổ truyền,24.8,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,,298
2025,Đại học Y Dược TP HCM,7720115,Y học cổ truyền,21.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,,298
2022,Đại học Y Dược TP HCM,7720115,Y học cổ truyền (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),23.35,B03,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720115_02,,298
2022,Đại học Y Dược TP HCM,7720115,Y học cổ truyền (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),22.5,B05,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720115_02,,298
2023,Đại học Y Dược TP HCM,7720115,Y học cổ truyền (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),23.5,B00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720115_02,,298
2018,Đại học Y Dược TP HCM,7720201,Dược học,22.3,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720201,,298
2019,Đại học Y Dược TP HCM,7720201,Dược học,23.85,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720201,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2020,Đại học Y Dược TP HCM,7720201,Dược học,26.2,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720201,,298
2020,Đại học Y Dược TP HCM,7720201,Dược học,26.2,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720201,,298
2021,Đại học Y Dược TP HCM,7720201,Dược học,26.25,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720201,,298
2021,Đại học Y Dược TP HCM,7720201,Dược học,26.25,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720201,,298
2022,Đại học Y Dược TP HCM,7720201,Dược học,25.5,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720201,,298
2022,Đại học Y Dược TP HCM,7720201,Dược học,25.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720201,,298
2023,Đại học Y Dược TP HCM,7720201,Dược học,25.5,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720201,,298
2023,Đại học Y Dược TP HCM,7720201,Dược học,25.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720201,,298
2024,Đại học Y Dược TP HCM,7720201,Dược học,25.72,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720201,,298
2024,Đại học Y Dược TP HCM,7720201,Dược học,25.72,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720201,,298
2025,Đại học Y Dược TP HCM,7720201,Dược học,22.85,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720201,,298
2025,Đại học Y Dược TP HCM,7720201,Dược học,22.85,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720201,,298
2020,Đại học Y Dược TP HCM,7720201,Dược học (Kết hợp chứng chỉ tiếng Anh quốc tế),24.2,A00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720201_02,,298
2020,Đại học Y Dược TP HCM,7720201,Dược học (Kết hợp chứng chỉ tiếng Anh quốc tế),24.2,B00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720201_02,,298
2021,Đại học Y Dược TP HCM,7720201,Dược học (Kết hợp chứng chỉ tiếng Anh quốc tế),24.5,A00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720201_02,,298
2021,Đại học Y Dược TP HCM,7720201,Dược học (Kết hợp chứng chỉ tiếng Anh quốc tế),24.5,B00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720201_02,,298
2022,Đại học Y Dược TP HCM,7720201,Dược học (Kết hợp chứng chỉ tiếng Anh quốc tế),23.85,A00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720201_02,,298
2022,Đại học Y Dược TP HCM,7720201,Dược học (Kết hợp chứng chỉ tiếng Anh quốc tế),23.85,B00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720201_02,,298
2023,Đại học Y Dược TP HCM,7720201,Dược học (Kết hợp chứng chỉ tiếng Anh quốc tế),24.0,A00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720201_02,,298
2023,Đại học Y Dược TP HCM,7720201,Dược học (Kết hợp chứng chỉ tiếng Anh quốc tế),24.0,B00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720201_02,,298
2025,Đại học Y Dược TP HCM,7720203,Hoá dược,23.65,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720203,,298
2025,Đại học Y Dược TP HCM,7720203,Hoá dược,23.65,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720203,,298
2018,Đại học Y Dược TP HCM,7720301,Điều dưỡng,20.15,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,298
2019,Đại học Y Dược TP HCM,7720301,Điều dưỡng,21.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2020,Đại học Y Dược TP HCM,7720301,Điều dưỡng,23.65,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,298
2021,Đại học Y Dược TP HCM,7720301,Điều dưỡng,24.1,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,298
2022,Đại học Y Dược TP HCM,7720301,Điều dưỡng,20.3,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,298
2023,Đại học Y Dược TP HCM,7720301,Điều dưỡng,23.15,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,298
2023,Đại học Y Dược TP HCM,7720301,Điều dưỡng,23.15,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,298
2024,Đại học Y Dược TP HCM,7720301,Điều dưỡng,24.03,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,298
2024,Đại học Y Dược TP HCM,7720301,Điều dưỡng,24.03,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,298
2025,Đại học Y Dược TP HCM,7720301,Điều dưỡng,20.15,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,298
2025,Đại học Y Dược TP HCM,7720301,Điều dưỡng,20.15,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,298
2018,Đại học Y Dược TP HCM,7720301,Điều dưỡng chuyên ngành Hộ sinh,19.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301_02,,298
2019,Đại học Y Dược TP HCM,7720301,Điều dưỡng chuyên ngành Hộ sinh,20.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301_02,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2020,Đại học Y Dược TP HCM,7720301,Điều dưỡng chuyên ngành Hộ sinh,22.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301_02,,298
2018,Đại học Y Dược TP HCM,7720301,Điều dưỡng chuyên ngành Gây mê hồi sức,20.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301_03,,298
2019,Đại học Y Dược TP HCM,7720301,Điều dưỡng chuyên ngành Gây mê hồi sức,21.25,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301_03,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2020,Đại học Y Dược TP HCM,7720301,Điều dưỡng chuyên ngành Gây mê hồi sức,23.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301_03,,298
2021,Đại học Y Dược TP HCM,7720301,Điều dưỡng chuyên ngành Gây mê hồi sức,24.15,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301_03,,298
2022,Đại học Y Dược TP HCM,7720301,Điều dưỡng chuyên ngành Gây mê hồi sức,23.25,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301_03,,298
2023,Đại học Y Dược TP HCM,7720301,Điều dưỡng chuyên ngành Gây mê hồi sức,23.88,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720301_03,,298
2023,Đại học Y Dược TP HCM,7720301,Điều dưỡng chuyên ngành Gây mê hồi sức,23.88,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301_03,,298
2024,Đại học Y Dược TP HCM,7720301,Điều dưỡng chuyên ngành Gây mê hồi sức,24.5,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720301_03,,298
2024,Đại học Y Dược TP HCM,7720301,Điều dưỡng chuyên ngành Gây mê hồi sức,24.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301_03,,298
2025,Đại học Y Dược TP HCM,7720301,Điều dưỡng chuyên ngành Gây mê hồi sức,21.1,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720301_03,,298
2025,Đại học Y Dược TP HCM,7720301,Điều dưỡng chuyên ngành Gây mê hồi sức,21.1,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301_03,,298
2020,Đại học Y Dược TP HCM,7720301,Điều dưỡng (Kết hợp chứng chỉ tiếng Anh quốc tế),21.65,B00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720301_04,,298
2021,Đại học Y Dược TP HCM,7720301,Điều dưỡng (Kết hợp chứng chỉ tiếng Anh quốc tế),22.8,B00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720301_04,,298
2022,Đại học Y Dược TP HCM,7720301,Điều dưỡng (Kết hợp chứng chỉ tiếng Anh quốc tế),20.3,B00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720301_04,,298
2023,Đại học Y Dược TP HCM,7720301,Điều dưỡng (Kết hợp chứng chỉ tiếng Anh quốc tế),21.6,A00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720301_04,,298
2023,Đại học Y Dược TP HCM,7720301,Điều dưỡng (Kết hợp chứng chỉ tiếng Anh quốc tế),21.6,B00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720301_04,,298
2021,Đại học Y Dược TP HCM,7720302,Hộ sinh,23.25,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720302,,298
2022,Đại học Y Dược TP HCM,7720302,Hộ sinh,19.05,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720302,,298
2023,Đại học Y Dược TP HCM,7720302,Hộ sinh,21.35,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720302,,298
2023,Đại học Y Dược TP HCM,7720302,Hộ sinh,21.35,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720302,,298
2024,Đại học Y Dược TP HCM,7720302,Hộ sinh,22.8,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720302,,298
2024,Đại học Y Dược TP HCM,7720302,Hộ sinh,22.8,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720302,,298
2025,Đại học Y Dược TP HCM,7720302,Hộ sinh,18.0,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720302,,298
2025,Đại học Y Dược TP HCM,7720302,Hộ sinh,18.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720302,,298
2023,Đại học Y Dược TP HCM,7720302,Hộ sinh &lpar;Kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế&rpar;,23.0,A00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720302_02,,298
2023,Đại học Y Dược TP HCM,7720302,Hộ sinh &lpar;Kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế&rpar;,23.0,B00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720302_02,,298
2018,Đại học Y Dược TP HCM,7720401,Dinh dưỡng,20.25,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720401,,298
2019,Đại học Y Dược TP HCM,7720401,Dinh dưỡng,21.7,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720401,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2020,Đại học Y Dược TP HCM,7720401,Dinh dưỡng,23.4,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720401,,298
2021,Đại học Y Dược TP HCM,7720401,Dinh dưỡng,24.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720401,,298
2022,Đại học Y Dược TP HCM,7720401,Dinh dưỡng,20.35,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720401,,298
2023,Đại học Y Dược TP HCM,7720401,Dinh dưỡng,23.4,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720401,,298
2023,Đại học Y Dược TP HCM,7720401,Dinh dưỡng,23.4,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720401,,298
2024,Đại học Y Dược TP HCM,7720401,Dinh dưỡng,24.1,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720401,,298
2024,Đại học Y Dược TP HCM,7720401,Dinh dưỡng,24.1,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720401,,298
2022,Đại học Y Dược TP HCM,7720401,Dinh dưỡng (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),20.95,B00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720401_02,,298
2022,Đại học Y Dược TP HCM,7720401,Dinh dưỡng (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),22.5,B05,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720401_02,,298
2023,Đại học Y Dược TP HCM,7720401,Dinh dưỡng (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),21.45,A00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720401_02,,298
2023,Đại học Y Dược TP HCM,7720401,Dinh dưỡng (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),21.45,B00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720401_02,,298
2018,Đại học Y Dược TP HCM,7720501,Răng- Hàm -Mặt,24.45,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,,298
2019,Đại học Y Dược TP HCM,7720501,Răng- Hàm -Mặt,26.1,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2020,Đại học Y Dược TP HCM,7720501,Răng- Hàm -Mặt,28.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,,298
2021,Đại học Y Dược TP HCM,7720501,Răng- Hàm -Mặt,27.65,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,,298
2022,Đại học Y Dược TP HCM,7720501,Răng- Hàm -Mặt,27.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,,298
2023,Đại học Y Dược TP HCM,7720501,Răng- Hàm -Mặt,26.96,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,,298
2024,Đại học Y Dược TP HCM,7720501,Răng- Hàm -Mặt,27.35,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,,298
2025,Đại học Y Dược TP HCM,7720501,Răng- Hàm -Mặt,26.45,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,,298
2018,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng,21.25,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720502,,298
2019,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng,22.55,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720502,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2020,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng,24.85,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720502,,298
2021,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng,25.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720502,,298
2022,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng,24.3,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720502,,298
2023,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng,24.54,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720502,,298
2023,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng,24.54,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720502,,298
2024,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng,24.8,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720502,,298
2024,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng,24.8,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720502,,298
2025,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng,21.5,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720502,,298
2025,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng,21.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720502,,298
2022,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),23.45,B00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720502_02,,298
2023,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),22.55,A00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720502_02,,298
2023,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),22.55,B00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720502_02,,298
2018,Đại học Y Dược TP HCM,7720601,Kỹ thuật xét nghiệm y học,21.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,298
2019,Đại học Y Dược TP HCM,7720601,Kỹ thuật xét nghiệm y học,23.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2020,Đại học Y Dược TP HCM,7720601,Kỹ thuật xét nghiệm y học,25.35,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,298
2021,Đại học Y Dược TP HCM,7720601,Kỹ thuật xét nghiệm y học,25.45,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,298
2022,Đại học Y Dược TP HCM,7720601,Kỹ thuật xét nghiệm y học,24.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,298
2023,Đại học Y Dược TP HCM,7720601,Kỹ thuật xét nghiệm y học,24.59,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,298
2023,Đại học Y Dược TP HCM,7720601,Kỹ thuật xét nghiệm y học,24.59,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,298
2024,Đại học Y Dược TP HCM,7720601,Kỹ thuật xét nghiệm y học,25.02,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,298
2024,Đại học Y Dược TP HCM,7720601,Kỹ thuật xét nghiệm y học,25.02,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,298
2025,Đại học Y Dược TP HCM,7720601,Kỹ thuật xét nghiệm y học,22.05,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,298
2025,Đại học Y Dược TP HCM,7720601,Kỹ thuật xét nghiệm y học,22.05,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,298
2018,Đại học Y Dược TP HCM,7720602,Kỹ thuật hình ảnh y học,20.25,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,298
2019,Đại học Y Dược TP HCM,7720602,Kỹ thuật hình ảnh y học,22.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2020,Đại học Y Dược TP HCM,7720602,Kỹ thuật hình ảnh y học,24.45,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,298
2021,Đại học Y Dược TP HCM,7720602,Kỹ thuật hình ảnh y học,24.8,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,298
2022,Đại học Y Dược TP HCM,7720602,Kỹ thuật hình ảnh y học,23.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,298
2023,Đại học Y Dược TP HCM,7720602,Kỹ thuật hình ảnh y học,23.85,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,298
2023,Đại học Y Dược TP HCM,7720602,Kỹ thuật hình ảnh y học,23.85,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,298
2024,Đại học Y Dược TP HCM,7720602,Kỹ thuật hình ảnh y học,24.35,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,298
2024,Đại học Y Dược TP HCM,7720602,Kỹ thuật hình ảnh y học,24.35,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,298
2025,Đại học Y Dược TP HCM,7720602,Kỹ thuật hình ảnh y học,21.0,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,298
2025,Đại học Y Dược TP HCM,7720602,Kỹ thuật hình ảnh y học,21.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,298
2018,Đại học Y Dược TP HCM,7720603,Kỹ thuật phục hồi chức năng,19.75,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,298
2019,Đại học Y Dược TP HCM,7720603,Kỹ thuật phục hồi chức năng,21.1,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2020,Đại học Y Dược TP HCM,7720603,Kỹ thuật phục hồi chức năng,23.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,298
2021,Đại học Y Dược TP HCM,7720603,Kỹ thuật phục hồi chức năng,24.1,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,298
2022,Đại học Y Dược TP HCM,7720603,Kỹ thuật phục hồi chức năng,20.6,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,298
2023,Đại học Y Dược TP HCM,7720603,Kỹ thuật phục hồi chức năng,23.35,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,298
2023,Đại học Y Dược TP HCM,7720603,Kỹ thuật phục hồi chức năng,23.35,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,298
2024,Đại học Y Dược TP HCM,7720603,Kỹ thuật phục hồi chức năng,24.04,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,298
2024,Đại học Y Dược TP HCM,7720603,Kỹ thuật phục hồi chức năng,24.04,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,298
2025,Đại học Y Dược TP HCM,7720603,Kỹ thuật phục hồi chức năng,21.0,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,298
2025,Đại học Y Dược TP HCM,7720603,Kỹ thuật phục hồi chức năng,21.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,298
2018,Đại học Y Dược TP HCM,7720701,Y tế công cộng,18.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720701,,298
